Age,Gender,Course,Scholarship holder,Debtor,Total_Evaluations,Average_Grade,Predicted_Dropout_Risk,Target,Marital status,Application mode,Application order,Daytime/evening attendance,Previous qualification,Displaced,Educational special needs,Tuition fees up to date,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Evaluations_1st_Sem,Curricular units 1st sem (approved),Grade_1st_Sem,Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Evaluations_2nd_Sem,Curricular units 2nd sem (approved),Grade_2nd_Sem,Curricular units 2nd sem (without evaluations),Unemployment rate,Engagement_Level,dropout_flag,high_risk_flag
19,0,12,0,0,7,12,0,Graduate,1,1,1,1,1,0,0,1,0,0,7,7,7,14,0,0,8,9,8,14,0,16.2,Active,0,0
21,0,11,0,0,9,14,0,Enrolled,1,1,1,1,1,1,0,1,0,0,6,8,5,12,0,0,6,6,5,13,0,12.4,Active,0,0
19,1,15,1,0,6,12,0,Graduate,1,1,2,1,1,1,0,1,0,0,6,7,6,14,0,0,6,6,6,14,0,12.7,Active,0,0
27,1,4,0,0,6,14,0,Dropout,1,13,1,1,1,1,0,0,0,0,6,10,0,0,0,0,6,8,0,0,0,15.5,Active,0,0
30,0,16,0,0,8,0,0,Dropout,1,12,1,1,1,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,12.7,Active,0,0
21,1,2,0,0,0,0,0,Dropout,1,8,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,Inactive,0,0
19,1,5,0,0,0,0,0,Graduate,1,1,1,1,1,1,0,1,0,0,6,6,6,12,0,0,6,8,6,12,0,8.9,Inactive,0,0
34,0,17,0,0,8,12,0,Enrolled,2,12,1,0,1,0,0,1,0,0,5,12,2,12,0,0,5,9,4,12,0,9.4,Active,0,0
18,1,12,0,0,9,12,0,Graduate,1,14,1,1,1,0,0,1,0,0,7,7,7,12,0,0,8,10,7,13,0,13.9,Active,0,0
21,1,2,0,0,10,12,0,Graduate,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,Active,0,0
17,1,2,0,0,0,0,0,Enrolled,1,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,Inactive,0,0
19,0,12,1,0,0,0,0,Graduate,1,1,1,1,1,1,0,1,0,0,7,7,6,13,0,0,7,7,6,13,0,7.6,Inactive,0,0
18,1,15,0,0,7,13,0,Graduate,1,1,1,1,1,1,0,1,0,0,6,6,6,14,0,0,6,6,6,14,0,12.7,Active,0,0
19,0,12,0,0,6,14,0,Graduate,1,8,2,1,1,1,0,1,0,0,7,7,7,14,0,0,8,8,8,14,0,11.1,Active,0,0
45,0,11,0,1,8,14,0,Dropout,4,12,1,1,1,0,0,1,0,4,10,12,5,12,4,2,8,8,0,0,2,12.7,Active,0,0
26,0,6,0,0,12,6,0,Graduate,1,12,1,1,1,1,0,1,0,0,6,17,6,13,0,0,6,21,4,12,0,15.5,Active,0,0
51,1,17,0,0,21,12,0,Dropout,2,12,2,0,1,1,0,1,0,0,4,4,0,0,0,0,5,0,0,0,0,12.7,Active,0,0
49,1,15,1,1,0,0,0,Graduate,2,12,1,1,12,0,0,1,0,0,6,8,6,12,0,0,6,7,6,14,0,10.8,Inactive,0,0
22,1,12,0,0,7,13,0,Enrolled,1,13,1,1,1,0,0,1,0,3,6,7,3,15,0,4,7,8,4,14,0,15.5,Active,0,0
22,1,9,0,0,8,14,0,Dropout,1,8,1,1,1,1,0,1,0,0,5,8,2,10,0,0,5,7,1,10,0,7.6,Active,0,0
33,0,8,0,0,7,10,0,Dropout,2,4,1,1,3,0,0,1,0,1,5,11,2,12,1,1,5,8,2,12,0,9.4,Active,0,0
20,0,14,0,0,9,12,0,Graduate,1,5,1,1,1,0,0,1,1,0,5,6,5,12,0,0,5,6,4,12,0,9.4,Active,0,0
18,0,10,1,0,6,12,0,Graduate,1,1,4,1,1,1,0,1,0,0,6,6,6,13,0,0,6,6,6,12,0,10.8,Active,0,0
20,0,16,0,1,6,12,0,Dropout,1,1,5,1,1,1,0,0,0,0,6,9,3,12,0,0,6,10,2,11,0,10.8,Active,0,0
37,0,17,0,0,10,11,0,Graduate,2,18,1,0,1,0,0,1,1,5,10,11,7,13,0,5,10,11,10,12,0,8.9,Active,0,0
18,1,11,0,0,11,13,0,Graduate,1,1,1,1,1,1,0,1,1,0,6,6,6,14,0,0,6,6,6,14,0,7.6,Active,0,0
19,0,11,0,0,6,14,0,Graduate,1,1,3,1,1,1,0,1,0,0,6,6,6,13,0,0,6,6,6,12,0,12.4,Active,0,0
21,0,6,0,0,6,12,0,Graduate,1,15,1,1,14,1,0,1,0,2,6,7,6,13,0,1,6,15,4,13,0,12.4,Active,0,0
20,0,12,0,0,15,13,0,Graduate,1,1,2,1,1,0,0,1,0,0,7,9,6,13,0,0,8,9,7,13,0,13.9,Active,0,0
19,0,12,0,0,9,13,0,Dropout,1,1,2,1,1,1,0,1,0,0,7,0,0,0,0,0,8,0,0,0,0,13.9,Active,0,0
20,0,13,0,0,0,0,0,Dropout,1,8,2,1,1,1,0,1,0,0,7,13,4,14,0,0,7,11,4,11,0,11.1,Inactive,0,0
18,0,12,0,0,11,12,0,Graduate,1,8,4,1,1,1,0,1,0,0,7,7,7,13,0,0,8,8,8,15,0,13.9,Active,0,0
19,0,12,0,0,8,14,0,Graduate,1,1,4,1,1,1,0,1,0,0,8,8,7,13,0,0,8,8,7,13,0,12.7,Active,0,0
18,0,10,0,0,8,13,0,Graduate,1,1,1,1,1,0,0,1,0,0,6,13,4,11,0,0,6,12,5,11,0,15.5,Active,0,0
18,0,10,1,0,12,11,0,Graduate,1,8,1,1,1,1,0,1,0,0,6,6,6,11,0,0,6,7,6,12,0,15.5,Active,0,0
18,0,15,0,0,7,12,0,Dropout,1,1,2,1,1,1,0,1,0,0,5,7,2,10,0,0,1,1,0,0,0,12.7,Active,0,0
19,0,12,0,0,1,5,0,Enrolled,1,1,6,1,1,1,0,1,0,0,7,10,5,13,0,0,7,8,6,13,0,12.4,Inactive,0,0
18,0,13,1,0,8,13,0,Graduate,1,1,2,1,1,1,0,1,0,0,7,8,7,12,0,0,8,8,8,14,0,16.2,Active,0,0
19,0,5,1,0,8,13,0,Graduate,1,1,1,1,1,1,0,1,1,0,6,6,6,14,0,0,6,6,6,14,0,11.1,Active,0,0
24,0,4,1,1,6,14,0,Graduate,1,17,1,1,16,0,0,1,0,7,12,13,12,13,0,5,11,13,11,13,0,8.9,Active,0,0
20,0,6,0,0,13,13,0,Enrolled,1,15,1,1,14,0,0,1,0,2,6,8,6,13,0,1,6,18,2,12,0,12.4,Active,0,0
21,0,9,1,0,18,13,0,Graduate,1,1,1,1,1,1,0,1,0,0,5,6,5,13,1,0,5,7,4,11,0,9.4,Active,0,0
20,0,6,0,1,8,12,0,Dropout,1,15,1,1,14,0,0,0,0,1,6,13,4,13,0,1,6,11,5,12,0,16.2,Active,0,0
19,0,12,1,0,11,13,0,Graduate,1,8,6,1,1,1,0,1,0,0,7,7,7,13,0,0,8,9,8,14,0,16.2,Active,0,0
19,0,13,1,0,9,14,0,Graduate,1,8,5,1,1,1,0,1,0,0,7,8,7,13,0,0,8,8,8,13,0,10.8,Active,0,0
18,0,12,0,0,8,13,0,Graduate,1,1,3,1,1,1,0,1,0,0,8,8,7,13,0,0,8,8,7,13,0,12.7,Active,0,0
19,0,6,0,0,8,13,0,Graduate,1,1,1,1,1,1,0,1,0,0,6,12,5,14,0,0,6,14,5,11,0,16.2,Active,0,0
21,0,9,0,0,14,13,0,Graduate,1,8,4,1,1,1,0,1,0,0,5,5,5,13,0,0,5,5,5,13,0,8.9,Active,0,0
19,0,16,1,0,5,13,0,Graduate,1,1,2,1,1,1,0,1,0,0,6,7,6,14,0,0,6,6,6,15,0,15.5,Active,0,0
18,0,11,1,0,6,15,0,Graduate,1,1,5,1,1,1,0,1,0,0,6,7,6,13,0,0,6,6,6,13,0,8.9,Active,0,0
17,0,5,1,0,6,13,0,Graduate,1,8,5,1,1,1,1,1,0,0,6,6,6,13,0,0,6,6,6,13,0,15.5,Active,0,0
19,0,16,0,0,6,13,0,Enrolled,1,9,4,1,1,1,0,1,0,0,6,8,5,13,0,0,6,8,5,11,0,15.5,Active,0,0
23,1,9,0,0,8,12,0,Dropout,1,8,6,1,1,1,0,0,0,0,5,9,3,10,1,0,5,9,3,12,0,9.4,Active,0,0
19,0,14,0,0,10,11,0,Graduate,1,1,1,1,1,1,0,1,0,0,6,7,6,13,0,0,6,10,6,12,0,8.9,Active,0,0
18,0,12,0,0,10,12,0,Graduate,1,1,1,1,1,1,0,1,0,0,7,7,6,13,0,0,7,7,6,13,0,7.6,Active,0,0
20,0,14,0,0,7,13,0,Graduate,1,1,1,1,1,1,0,1,0,0,6,9,6,13,0,0,6,8,5,14,0,15.5,Active,0,0
19,0,6,1,0,8,14,0,Graduate,1,1,3,1,1,1,0,1,0,0,5,6,5,15,0,0,5,5,5,14,0,10.8,Active,0,0
18,0,10,1,0,5,14,0,Graduate,1,1,1,1,1,1,0,1,0,0,6,6,6,14,0,0,6,6,6,14,0,12.4,Active,0,0
19,0,10,1,0,6,14,0,Graduate,1,8,2,1,1,0,0,1,0,0,6,7,6,14,0,0,6,6,6,15,0,13.9,Active,0,0
19,0,10,0,0,6,15,0,Graduate,1,1,4,1,1,1,0,1,0,0,6,8,6,12,0,0,6,6,6,12,0,10.8,Active,0,0
18,0,12,0,0,6,12,0,Graduate,1,8,1,1,1,1,0,1,0,0,8,9,8,14,1,0,8,9,8,14,1,9.4,Active,0,0
18,0,12,0,0,10,14,0,Graduate,1,8,2,1,1,1,0,1,0,0,7,8,7,13,0,0,8,9,7,13,0,13.9,Active,0,0
19,0,12,1,0,9,13,0,Graduate,1,1,5,1,1,1,0,1,0,0,7,7,6,14,0,0,7,7,6,14,0,7.6,Active,0,0
19,0,12,1,0,7,14,0,Graduate,1,1,1,1,1,0,0,1,0,0,8,12,7,12,0,0,8,12,7,12,0,12.7,Active,0,0
19,0,12,0,0,12,12,0,Graduate,1,1,1,1,1,0,0,1,0,0,7,7,6,14,0,0,7,7,6,14,0,7.6,Active,0,0
21,0,12,0,0,7,14,0,Graduate,1,1,2,1,1,1,0,1,0,0,7,11,7,14,0,0,8,8,8,14,0,15.5,Active,0,0
18,0,15,0,0,8,14,0,Graduate,1,1,3,1,1,1,0,1,0,0,6,7,6,15,0,0,6,6,6,15,0,13.9,Active,0,0
19,0,15,1,0,6,15,0,Graduate,1,1,1,1,1,0,0,1,0,0,6,7,6,14,0,0,6,6,6,13,0,11.1,Active,0,0
18,0,15,0,0,6,14,0,Dropout,1,1,4,1,1,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,12.7,Active,0,0
30,0,3,0,0,4,0,0,Dropout,1,4,1,0,3,0,0,1,0,0,6,0,0,0,0,0,6,0,0,0,0,10.8,Inactive,0,0
18,0,8,0,0,0,0,0,Dropout,1,8,1,1,1,1,0,1,0,0,6,8,6,15,0,0,6,8,5,15,0,13.9,Inactive,0,0
20,0,12,1,0,8,15,0,Graduate,1,1,3,1,1,1,0,1,0,0,7,7,6,13,0,0,7,7,6,13,0,7.6,Active,0,0
25,0,14,0,1,7,13,0,Dropout,1,12,1,1,12,0,0,0,0,0,5,5,5,11,0,0,5,5,5,13,0,9.4,Active,0,0
18,0,12,0,0,5,12,0,Graduate,1,1,5,1,1,1,0,1,0,0,7,7,6,14,0,0,7,7,6,14,0,7.6,Active,0,0
21,0,6,0,0,7,14,0,Enrolled,5,1,3,1,1,1,0,1,0,0,5,13,5,12,2,0,5,10,3,11,1,9.4,Active,0,0
18,0,12,0,0,12,12,0,Graduate,1,1,1,1,1,0,0,1,0,0,8,8,7,16,0,0,8,8,7,16,0,12.7,Active,0,0
18,0,12,0,0,8,16,0,Graduate,1,1,1,1,1,1,0,1,0,0,7,7,6,15,0,0,7,7,6,15,0,7.6,Active,0,0
29,0,16,0,0,7,15,0,Dropout,1,8,1,1,1,1,0,0,0,0,6,9,6,16,0,0,6,8,5,16,0,12.7,Active,0,0
20,0,8,0,0,8,16,0,Graduate,1,14,1,1,1,0,0,1,0,10,17,29,14,13,4,7,12,24,12,13,1,15.5,Active,0,0
26,0,12,0,0,28,13,0,Dropout,1,4,1,1,3,0,0,1,0,0,7,0,0,0,0,0,8,0,0,0,0,13.9,Active,0,0
21,0,10,0,0,0,0,0,Graduate,1,1,2,1,1,1,0,1,0,0,6,8,5,12,0,0,6,6,6,12,0,12.4,Inactive,0,0
19,0,12,1,0,6,12,0,Graduate,1,9,1,1,1,0,0,1,0,0,8,9,8,14,1,0,8,9,8,14,1,9.4,Active,0,0
19,0,11,0,1,10,14,0,Dropout,1,8,2,1,1,1,0,1,0,0,6,10,6,12,0,0,6,8,5,12,0,16.2,Active,0,0
21,0,15,0,0,8,12,0,Enrolled,1,8,1,1,1,0,0,1,0,0,6,8,5,12,0,0,6,8,5,12,0,15.5,Active,0,0
20,0,3,0,1,8,12,0,Graduate,1,9,1,0,1,0,0,1,0,0,6,13,4,11,0,0,6,15,4,12,0,16.2,Active,0,0
18,0,12,1,0,15,11,0,Graduate,1,1,6,1,1,1,0,1,0,0,7,8,7,13,0,0,8,8,8,14,0,15.5,Active,0,0
20,0,15,0,0,8,14,0,Dropout,1,1,2,1,1,1,0,0,0,0,6,10,4,12,0,0,6,15,3,11,0,7.6,Active,0,0
20,0,10,1,0,15,11,0,Graduate,1,1,1,1,1,0,1,1,0,0,6,9,6,12,0,0,6,7,6,14,0,16.2,Active,0,0
18,0,12,1,0,7,13,0,Enrolled,1,14,1,1,1,0,0,1,0,0,7,11,5,12,0,0,7,7,2,13,0,16.2,Active,0,0
18,0,5,0,0,7,13,0,Enrolled,1,7,1,1,1,1,0,1,0,0,6,6,1,15,0,0,6,7,4,13,0,9.4,Active,0,0
18,0,15,0,0,7,14,0,Graduate,1,1,1,1,1,1,0,1,0,0,6,6,6,13,0,0,6,9,5,13,0,9.4,Active,0,0
18,0,6,0,0,9,13,0,Enrolled,1,8,1,1,1,1,0,1,0,0,5,12,2,12,0,0,5,12,3,12,2,10.8,Active,0,0
22,0,6,0,0,12,12,0,Graduate,1,15,1,1,14,1,0,1,0,2,6,7,6,14,0,1,6,9,5,13,0,13.9,Active,0,0
19,0,6,0,0,9,14,0,Enrolled,1,15,3,1,14,1,0,1,0,0,5,10,1,13,1,0,5,8,3,15,0,12.7,Active,0,0
19,0,4,1,0,9,14,0,Graduate,1,8,1,1,1,1,0,1,0,0,6,7,6,15,0,0,6,8,6,14,0,12.4,Active,0,0
18,0,13,0,0,8,15,0,Graduate,1,1,2,1,1,1,0,1,0,0,7,9,7,15,0,0,8,8,8,17,0,12.7,Active,0,0
20,0,10,0,1,8,16,0,Graduate,1,1,1,1,1,1,0,1,0,0,6,8,6,11,0,0,6,7,6,12,0,11.1,Active,0,0
18,0,16,0,0,7,11,0,Dropout,1,8,1,1,1,1,0,1,0,0,6,9,5,11,0,0,6,9,4,11,0,10.8,Active,0,0
21,0,14,0,0,9,11,0,Dropout,1,8,2,1,1,1,0,1,0,0,6,0,0,0,0,0,6,0,0,0,0,8.9,Active,0,0
19,0,10,0,0,0,0,0,Graduate,1,1,1,1,1,0,0,1,0,0,6,7,6,12,0,0,6,7,6,12,0,12.4,Inactive,0,0
18,0,12,0,0,7,12,0,Dropout,1,1,5,1,1,1,0,1,0,0,8,8,8,13,0,0,8,8,8,13,0,9.4,Active,0,0
18,0,15,0,0,8,13,0,Graduate,1,1,4,1,1,1,0,1,1,0,6,6,6,13,0,0,6,8,5,14,0,7.6,Active,0,0
18,0,2,0,0,8,14,0,Enrolled,1,8,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4,Active,0,0
21,0,6,1,1,0,0,0,Dropout,1,8,1,1,1,1,0,0,0,0,6,16,2,13,0,0,6,8,0,0,0,15.5,Inactive,0,0
19,0,9,0,1,8,7,0,Graduate,1,1,1,1,1,0,0,1,0,0,5,10,5,11,0,0,5,8,4,12,0,13.9,Active,0,0
19,0,9,1,0,8,12,0,Graduate,1,1,1,1,1,1,0,1,0,0,5,5,5,13,0,0,5,8,5,12,0,9.4,Active,0,0
19,0,10,0,0,8,12,0,Dropout,1,8,3,1,1,1,0,1,0,0,6,10,5,11,0,0,6,7,0,0,0,16.2,Active,0,0
18,0,2,0,0,7,6,0,Graduate,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,Active,0,0
19,0,11,1,0,0,0,0,Dropout,1,14,1,1,1,0,0,1,0,0,6,0,0,0,0,0,6,11,1,10,0,10.8,Inactive,0,0
20,0,12,1,0,11,5,0,Dropout,1,8,2,1,1,1,0,1,0,0,7,9,6,14,0,0,8,9,8,14,0,16.2,Active,0,0
18,0,12,0,0,9,14,0,Dropout,1,1,3,1,1,1,0,0,0,0,8,9,6,13,1,0,8,9,6,13,1,9.4,Active,0,0
19,0,2,1,0,10,13,0,Dropout,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1,Active,0,0
18,0,5,0,0,0,0,0,Graduate,1,1,1,1,1,1,0,1,0,0,6,6,6,13,0,0,6,8,6,13,0,10.8,Inactive,0,0
18,0,6,0,0,8,13,0,Enrolled,1,1,1,1,1,0,0,1,0,0,6,13,6,12,0,0,6,16,4,13,0,11.1,Active,0,0
19,0,10,1,0,16,12,0,Graduate,1,1,1,1,1,0,0,1,0,0,6,8,6,12,0,0,6,8,6,12,0,16.2,Active,0,0
20,0,9,0,0,8,12,0,Graduate,1,1,2,1,1,1,0,1,0,0,5,8,3,11,0,0,5,8,5,12,0,7.6,Active,0,0
19,0,12,1,0,8,12,0,Graduate,1,8,5,1,1,1,0,1,0,0,7,9,7,14,0,0,8,12,8,13,0,16.2,Active,0,0
18,0,12,0,0,12,13,0,Graduate,1,1,3,1,1,1,0,1,0,0,8,8,7,14,0,0,8,8,7,14,0,12.7,Active,0,0
25,0,11,0,1,8,14,0,Dropout,1,12,1,1,1,0,0,1,0,0,6,6,0,0,0,0,6,6,0,0,0,15.5,Active,0,0
18,0,5,0,0,6,0,0,Graduate,1,8,5,1,1,1,0,0,0,0,6,9,4,12,1,0,6,6,6,12,0,7.6,Active,0,0
19,0,15,0,0,7,12,0,Graduate,1,1,5,1,1,1,0,1,0,0,6,7,6,12,0,0,6,7,6,13,0,8.9,Active,0,0
19,0,13,1,0,7,12,0,Graduate,1,8,2,1,1,1,0,1,0,0,7,7,7,12,0,0,8,8,8,14,0,15.5,Active,0,0
20,0,9,1,1,8,13,0,Dropout,1,1,1,1,1,0,0,0,0,0,5,12,2,13,1,0,5,13,2,12,0,9.4,Active,0,0
18,0,12,0,0,14,12,0,Enrolled,1,8,5,1,1,1,0,1,0,0,7,9,7,12,0,0,8,9,7,13,0,13.9,Active,0,0
20,0,6,0,0,9,13,0,Graduate,1,8,4,1,1,1,0,1,0,0,5,12,2,14,0,0,5,12,5,11,1,10.8,Active,0,0
21,0,10,0,0,12,12,0,Graduate,1,8,1,1,1,1,0,1,0,0,6,8,6,12,0,0,6,7,6,13,0,11.1,Active,0,0
19,0,2,0,0,7,13,0,Graduate,1,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,Active,0,0
42,0,3,0,0,0,0,0,Graduate,2,12,1,0,9,0,0,1,0,0,6,6,6,12,0,0,6,6,6,14,0,10.8,Inactive,0,0
18,0,8,0,1,6,13,0,Enrolled,1,8,1,1,1,1,0,0,0,0,6,9,5,12,0,0,6,12,5,14,0,8.9,Active,0,0
19,0,5,1,0,12,13,0,Graduate,1,1,1,1,1,0,0,1,0,0,6,7,5,13,0,0,6,6,6,13,0,15.5,Active,0,0
18,0,11,0,0,6,13,0,Graduate,1,1,6,1,1,1,0,1,0,0,6,11,6,12,0,0,6,11,4,13,0,8.9,Active,0,0
21,0,6,0,0,11,12,0,Graduate,1,5,1,1,1,1,0,1,0,0,5,6,5,14,0,0,5,5,5,15,0,10.8,Active,0,0
20,0,10,1,0,5,15,0,Graduate,1,1,1,1,1,0,0,1,0,0,6,8,6,12,0,0,6,7,6,14,0,16.2,Active,0,0
20,0,16,0,0,7,13,0,Graduate,1,1,1,1,1,1,0,1,0,0,7,7,7,14,0,0,7,7,7,13,0,11.1,Active,0,0
21,0,6,0,0,7,14,0,Enrolled,1,15,1,1,14,1,0,1,0,1,6,13,3,12,0,1,6,13,5,12,0,12.4,Active,0,0
19,0,12,0,0,13,12,0,Graduate,1,1,4,1,1,1,0,1,0,0,7,9,7,14,0,0,8,9,8,13,0,15.5,Active,0,0
21,0,10,0,0,9,14,0,Graduate,1,13,1,1,1,0,0,1,0,10,13,21,11,13,0,6,11,13,9,13,0,7.6,Active,0,0
19,0,5,0,0,13,13,0,Graduate,1,1,1,1,1,1,1,1,0,0,6,6,6,15,0,0,6,7,6,15,0,8.9,Active,0,0
19,0,12,1,0,7,15,0,Graduate,1,1,1,1,1,0,0,1,0,0,7,10,7,15,0,0,8,10,8,15,0,15.5,Active,0,0
18,0,2,0,0,10,15,0,Enrolled,1,8,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,Active,0,0
22,0,6,0,0,0,0,0,Graduate,1,15,1,1,14,1,0,1,0,1,6,13,6,15,0,1,6,7,6,13,0,16.2,Inactive,0,0
21,0,16,0,0,7,14,0,Graduate,1,1,2,1,1,0,0,1,0,0,6,8,5,13,0,0,6,9,5,14,0,9.4,Active,0,0
18,0,11,1,0,9,14,0,Dropout,1,8,4,1,1,1,0,1,0,0,6,14,2,11,0,0,6,14,3,10,0,7.6,Active,0,0
20,0,12,1,0,14,11,0,Graduate,1,1,4,1,1,0,0,1,0,0,8,8,7,15,0,0,8,8,7,15,0,10.8,Active,0,0
18,0,14,0,1,8,15,0,Dropout,1,8,2,1,1,1,0,0,0,0,5,8,3,12,0,0,5,6,4,11,0,7.6,Active,0,0
20,0,10,0,0,6,11,0,Dropout,1,8,1,1,1,0,0,1,0,0,6,6,0,0,0,0,5,5,0,0,0,8.9,Active,0,0
23,0,12,0,0,5,0,0,Graduate,1,8,4,1,1,1,0,1,0,0,7,7,6,14,0,0,8,11,7,14,0,12.4,Active,0,0
18,0,15,0,0,11,14,0,Graduate,1,1,2,1,1,1,0,1,0,0,6,6,6,15,0,0,6,6,6,15,0,12.7,Active,0,0
20,0,10,0,0,6,15,0,Graduate,1,15,1,1,14,1,0,1,0,3,6,6,6,13,0,2,6,6,6,14,0,12.4,Active,0,0
18,0,12,1,0,6,13,0,Graduate,1,8,1,1,1,1,0,1,0,0,8,8,7,15,0,0,8,8,7,15,0,10.8,Active,0,0
20,0,9,0,0,8,15,0,Graduate,1,1,6,1,1,1,0,1,0,0,5,8,4,12,0,0,5,8,5,11,0,11.1,Active,0,0
18,0,12,0,0,8,12,0,Graduate,1,9,2,1,1,1,0,1,0,0,7,8,7,12,0,0,8,9,8,13,0,16.2,Active,0,0
20,0,14,0,0,9,13,0,Graduate,1,8,1,1,1,1,0,1,0,0,6,7,6,16,0,0,6,6,6,17,0,16.2,Active,0,0
19,0,12,0,0,6,16,0,Graduate,1,1,5,1,1,1,0,1,0,0,8,8,7,14,0,0,8,8,7,14,0,12.7,Active,0,0
21,0,6,0,0,8,14,0,Graduate,1,15,1,1,14,0,0,1,0,2,6,9,6,13,0,0,6,9,6,12,0,13.9,Active,0,0
33,0,5,0,0,9,13,0,Graduate,2,4,1,1,17,0,0,1,0,0,6,7,6,15,0,0,6,8,3,11,0,11.1,Active,0,0
24,0,6,0,1,8,13,0,Dropout,1,1,1,1,1,0,0,0,0,0,5,6,1,13,0,0,5,5,0,0,0,7.6,Active,0,0
20,0,10,1,0,5,7,0,Graduate,1,14,1,1,1,0,0,1,0,8,11,12,11,12,0,6,11,14,11,13,0,13.9,Active,0,0
18,0,2,0,0,14,12,0,Graduate,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,Active,0,0
18,0,5,0,0,0,0,0,Graduate,1,1,4,1,1,1,0,1,0,0,6,6,6,15,0,0,6,6,6,14,0,15.5,Inactive,0,0
29,0,3,0,1,6,15,0,Dropout,1,14,1,0,6,0,0,1,0,1,6,9,4,12,0,1,6,13,2,11,0,7.6,Active,0,0
18,0,12,0,0,13,11,0,Graduate,1,8,1,1,1,0,1,1,0,0,7,7,7,14,0,0,8,11,8,15,0,16.2,Active,0,0
19,0,15,0,0,11,14,0,Graduate,1,1,3,1,1,1,0,1,0,0,6,8,6,13,0,0,6,7,6,13,0,9.4,Active,0,0
19,0,2,0,0,7,13,0,Dropout,1,8,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,Active,0,0
18,0,10,1,0,0,0,0,Graduate,1,8,1,1,1,0,0,1,0,0,6,8,5,11,0,0,6,9,6,11,0,12.4,Inactive,0,0
19,0,12,1,0,9,11,0,Graduate,1,14,1,1,1,0,0,1,0,0,7,9,6,14,0,0,8,11,8,13,0,16.2,Active,0,0
20,0,16,0,0,11,14,0,Dropout,1,13,1,1,1,0,0,1,0,6,14,22,12,12,0,5,12,18,10,13,0,10.8,Active,0,0
19,0,10,0,0,18,13,0,Enrolled,1,8,2,1,1,1,0,1,0,0,6,14,1,12,0,0,6,12,2,11,0,7.6,Active,0,0
19,0,11,1,0,12,11,0,Graduate,1,8,1,1,1,1,0,1,0,0,6,10,4,12,0,0,6,9,3,12,0,9.4,Active,0,0
18,0,5,1,0,9,12,0,Enrolled,1,1,1,1,1,0,0,1,0,1,6,8,6,12,1,0,6,12,5,11,0,13.9,Active,0,0
18,0,12,1,0,13,12,0,Graduate,1,1,6,1,1,1,0,1,0,0,8,8,8,13,0,0,8,8,8,13,0,9.4,Active,0,0
19,0,11,1,0,8,13,0,Graduate,1,8,1,1,1,0,0,1,0,0,6,15,6,11,0,0,6,9,3,13,0,9.4,Active,0,0
20,1,15,0,1,9,12,0,Dropout,1,8,4,1,1,0,0,1,0,0,6,7,5,12,0,0,6,6,6,12,0,12.7,Active,0,0
18,1,2,1,0,6,12,0,Enrolled,1,8,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,Active,0,0
18,1,12,0,0,0,0,0,Dropout,1,1,6,1,1,1,0,1,0,0,7,0,0,0,0,0,8,0,0,0,0,16.2,Inactive,0,0
35,1,4,0,1,0,0,0,Dropout,1,12,1,1,1,0,0,0,0,0,6,8,5,16,0,0,6,10,4,16,0,8.9,Inactive,0,0
18,1,7,0,0,10,16,0,Enrolled,1,8,1,1,1,0,0,1,0,0,5,10,3,11,0,0,5,6,3,11,1,16.2,Active,0,0
19,1,2,1,0,6,11,0,Graduate,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,Active,0,0
19,1,15,1,0,0,0,0,Enrolled,1,1,2,1,1,1,0,1,0,0,6,8,4,12,0,0,6,8,6,12,0,15.5,Inactive,0,0
20,1,9,0,0,8,12,0,Enrolled,1,8,2,1,1,1,0,1,0,0,5,8,2,11,0,0,5,11,4,12,0,10.8,Active,0,0
19,1,5,0,0,11,11,0,Enrolled,1,14,1,1,1,1,0,1,0,3,6,7,3,12,0,1,6,13,4,10,0,13.9,Active,0,0
19,1,9,0,0,13,11,0,Dropout,1,1,3,1,1,1,0,1,0,0,5,8,3,11,0,0,5,7,2,10,0,12.7,Active,0,0
24,1,13,0,0,7,11,0,Dropout,1,12,2,1,1,0,0,1,0,0,7,18,0,0,0,0,7,13,0,0,1,11.1,Active,0,0
